"","PlayerYear","team","name","salary","height_cm","weight_lb","school","country","DraftYear","DraftRound","DraftNum","PlusMinus","Pos","Age","Games","started","MinGames","FG","FG_att","three","three_att","two","two_att","FT","FT_att","o_reb","d_reb","t_reb","assist","steal","block","TO","fouls","ppg","infl","mvp","mip","SixthMan","dpoy","roy","nba1","nba2","nba3","rook1","rook2","def1","def2","FG_per","two_per","EFG","three_per","FT_per","TeamWins","NumYears","tmsalary","SalCap"
"3041",2007,"ORL","Tony Battie",5746000,211,240,"Texas Tech","USA","1997","1","5",0.4,"PF",30,66,66,23.9,2.7,5.5,0,0,2.7,5.4,0.8,1.2,1.4,3.8,5.2,0.5,0.4,0.5,0.9,2.8,6.1,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4909091,0.5,0.4909091,NA,0.6666667,40,12,61447108,53135000
"3042",2007,"ORL","Travis Diener",664209,186,175,"Marquette","USA","2005","2","38",0.7,"PG",24,26,0,11.1,1.3,3.1,0.7,1.9,0.6,1.2,0.5,0.6,0.1,0.6,0.7,1.3,0.2,0,0.5,1,3.8,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4193548,0.5,0.5322581,0.3684211,0.8333333,40,4,61447108,53135000
"3043",2007,"ORL","Darko Milicic",5218622,214,275,"None","Serbia","2003","1","2",-0.1,"PF",21,80,16,23.9,3.1,6.9,0,0,3.1,6.8,1.8,2.9,1.8,3.7,5.5,1.1,0.6,1.8,1.6,2.7,8,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4492754,0.4558824,0.4492754,NA,0.6206897,40,8,61447108,53135000
"3044",2007,"ORL","Keyon Dooling",3348000,191,195,"Missouri","USA","2000","1","10",0.7,"SG",26,66,2,21.7,2.8,6.9,0.5,1.5,2.4,5.5,1.7,2.1,0.3,1,1.3,1.7,0.8,0.2,1.1,1.9,7.9,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4057971,0.4363636,0.442029,0.3333333,0.8095238,40,13,61447108,53135000
"3045",2007,"ORL","Trevor Ariza",3100000,203,210,"UCLA","USA","2004","2","43",2.2,"SG",21,57,7,22.4,3.5,6.5,0,0.1,3.5,6.4,1.9,3,1.7,2.6,4.4,1.1,1,0.3,1.5,2.4,8.9,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.5384615,0.546875,0.5384615,0,0.6333333,40,14,61447108,53135000
"3046",2007,"ORL","Bo Outlaw",1178348,203,220,"Houston","USA","Undrafted","Undrafted","Undrafted",-1.5,"PF",35,41,0,11.2,0.8,1.2,0,0,0.8,1.2,0.3,0.5,1.1,1.4,2.6,0.4,0.4,0.1,0.5,1.4,2,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.6666667,0.6666667,0.6666667,NA,0.6,40,7,61447108,53135000
"3047",2007,"ORL","Jameer Nelson",1272120,183,190,"Saint Joseph's","USA","2004","1","20",-0.1,"PG",24,77,77,30.3,4.9,11.4,0.8,2.5,4,8.8,2.4,2.9,0.6,2.4,3.1,4.3,0.9,0.1,2.4,2.9,13,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4298246,0.4545455,0.4649123,0.32,0.8275862,40,14,61447108,53135000
"3048",2007,"ORL","Hedo Turkoglu",5883600,208,220,"None","Turkey","2000","1","16",3,"SF",27,73,73,31.1,4.7,11.3,1.5,3.8,3.2,7.4,2.3,3,0.8,3.2,4,3.2,1,0.2,2,3,13.3,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4159292,0.4324324,0.4823009,0.3947368,0.7666667,40,12,61447108,53135000
"3049",2007,"ORL","Dwight Howard",4806720,211,265,"None","USA","2004","1","1",1.7,"C",21,82,82,36.9,6.4,10.6,0,0,6.4,10.6,4.8,8.1,3.5,8.8,12.3,1.9,0.9,1.9,3.9,3,17.6,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.6037736,0.6037736,0.6037736,NA,0.5925926,40,14,61447108,53135000
"3050",2007,"ORL","Carlos Arroyo",4100000,188,202,"Florida International","Puerto Rico","Undrafted","Undrafted","Undrafted",1.7,"PG",27,72,5,18.1,2.8,6.6,0.2,0.7,2.6,5.9,1.8,2.3,0.4,1.4,1.9,2.8,0.5,0,1.3,1.8,7.7,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4242424,0.440678,0.4393939,0.2857143,0.7826087,40,9,61447108,53135000
"3051",2007,"UTA","CJ Miles",664209,198,215,"None","USA","2005","2","34",-7.3,"SG",19,37,13,10.1,1.1,3.1,0.2,0.9,0.9,2.3,0.4,0.6,0.3,0.6,0.9,0.7,0.3,0.1,0.8,1.6,2.7,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3548387,0.3913043,0.3870968,0.2222222,0.6666667,51,13,62364364,53135000
"3052",2007,"UTA","Gordan Giricek",4000000,198,222,"None","Croatia","1999","2","40",6.5,"SG",29,61,6,19.5,2.9,6.2,0.9,2,2,4.2,1.2,1.4,0.4,1.7,2.1,1,0.5,0.1,1,2,7.8,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4677419,0.4761905,0.5403226,0.45,0.8571429,51,6,62364364,53135000
"3053",2007,"UTA","Dee Brown",412718,183,181,"Illinois","USA","2006","2","46",1.8,"PG",22,49,0,9.2,0.7,2,0.1,0.6,0.5,1.4,0.5,0.8,0.2,0.7,0.8,1.7,0.4,0.1,0.6,1,1.9,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.35,0.3571429,0.375,0.1666667,0.625,51,4,62364364,53135000
"3054",2007,"UTA","Derek Fisher",5883600,186,211,"Arkansas-Little Rock","USA","1996","1","24",4.2,"SG",32,82,61,27.9,3.1,8.2,0.6,1.9,2.6,6.3,3.2,3.7,0.4,1.5,1.8,3.3,1,0.1,1.5,2.9,10.1,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3780488,0.4126984,0.4146341,0.3157895,0.8648649,51,15,62364364,53135000
"3055",2007,"UTA","Andrei Kirilenko",12364000,206,227,"None","Russia","1999","1","24",1,"SF",25,70,70,29.3,2.8,6,0.2,1.1,2.6,4.9,2.5,3.4,1.3,3.4,4.7,2.9,1.1,2.1,1.9,2.5,8.3,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO",0.4666667,0.5306122,0.4833333,0.1818182,0.7352941,51,12,62364364,53135000
"3056",2007,"BRK","Jason Collins",5800000,214,260,"Stanford","USA","2001","1","18",2.3,"PF",28,80,78,23.1,0.7,1.9,0,0,0.7,1.9,0.7,1.6,1.1,2.8,4,0.6,0.5,0.5,0.9,3.4,2.1,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3684211,0.3684211,0.3684211,NA,0.4375,41,12,64486110,53135000
"3057",2007,"HOU","Yao Ming",12455000,229,310,"None","China","2002","1","1",9.4,"C",26,48,48,33.8,8.8,17.1,0,0,8.8,17,7.4,8.6,2.1,7.3,9.4,2,0.4,2,3.5,3.3,25,3.2,"NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO",0.5146199,0.5176471,0.5146199,NA,0.8604651,52,8,63837566,53135000
"3058",2007,"ATL","Royal Ivey",744551,193,215,"Texas","USA","2004","2","37",-6.6,"PG",25,53,18,10.2,1.2,2.7,0.1,0.3,1.1,2.4,0.5,0.7,0.3,0.7,1,0.8,0.5,0.1,0.6,1.2,3,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4444444,0.4583333,0.462963,0.3333333,0.7142857,30,9,48581972,53135000
"3059",2007,"CHO","Brevin Knight",4400000,178,170,"Stanford","USA","1997","1","16",-3.4,"PG",31,45,25,28.3,3.4,8.1,0,0.4,3.4,7.7,2.3,2.8,0.3,2.2,2.6,6.6,1.5,0.1,2.1,2.5,9.1,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4197531,0.4415584,0.4197531,0,0.8214286,33,10,41964046,53135000
"3060",2007,"CHO","Jake Voskuhl",2000000,211,255,"Connecticut","USA","2000","2","33",-4.3,"C",29,73,9,14.3,1.7,3.5,0,0,1.7,3.5,1.1,1.5,1.2,2.4,3.5,0.6,0.4,0.3,0.8,2.7,4.4,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4857143,0.4857143,0.4857143,NA,0.7333333,33,8,41964046,53135000
"3061",2007,"MIN","Randy Foye",2448240,193,213,"Villanova","USA","2006","1","7",-4.4,"PG",23,82,12,22.9,3.7,8.4,0.8,2.3,2.8,6.2,2,2.3,0.6,2.1,2.7,2.8,0.6,0.3,1.9,2.2,10.1,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4404762,0.4516129,0.4880952,0.3478261,0.8695652,32,11,66820673,53135000
"3062",2007,"MIN","Justin Reed",1300000,203,240,"Mississippi","USA","2004","2","40",-8.6,"PF",25,41,3,7.8,1,2.6,0,0,1,2.6,0.6,0.7,0.4,0.8,1.1,0.4,0.1,0.1,0.5,1.1,2.6,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3846154,0.3846154,0.3846154,NA,0.8571429,32,3,66820673,53135000
"3063",2007,"LAL","Maurice Evans",1620000,196,220,"Texas","USA","Undrafted","Undrafted","Undrafted",0.1,"SG",28,76,10,22.8,3.1,7.1,0.6,1.8,2.4,5.4,1.6,2,1.2,1.7,2.9,1,0.5,0.2,0.8,1.7,8.4,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4366197,0.4444444,0.4788732,0.3333333,0.8,42,8,77099949,53135000
"3064",2007,"LAL","Brian Cook",1817141,206,258,"Illinois","USA","2003","1","24",3.8,"PF",26,65,24,15.7,2.8,6.3,0.7,1.8,2.1,4.5,0.5,0.7,0.9,2.4,3.3,1,0.4,0.4,0.8,2.1,6.9,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4444444,0.4666667,0.5,0.3888889,0.7142857,42,8,77099949,53135000
"3065",2007,"DEN","Steve Blake",1330000,191,172,"Maryland","USA","2003","2","38",-1,"PG",26,82,42,27.1,2.5,6.2,0.8,2.5,1.7,3.7,0.5,0.8,0.3,1.8,2.1,5,0.7,0.1,1.6,1.5,6.4,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4032258,0.4594595,0.4677419,0.32,0.625,45,13,65517776,53135000
"3066",2007,"MIN","Bracey Wright",664209,191,201,"Indiana","USA","2005","2","47",14.3,"SG",22,19,0,10,1.3,3.2,0.3,1.1,0.9,2.1,0.7,0.9,0.4,0.7,1.1,0.8,0.5,0.1,0.3,0.3,3.5,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.40625,0.4285714,0.453125,0.2727273,0.7777778,32,2,66820673,53135000
"3067",2007,"DEN","Carmelo Anthony",4694041,203,230,"Syracuse","USA","2003","1","3",1.8,"SF",22,65,65,38.2,10.6,22.4,0.6,2.3,10,20.1,7.1,8.7,2.2,3.8,6,3.8,1.2,0.4,3.6,3.1,28.9,3.2,"NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO",0.4732143,0.4975124,0.4866071,0.2608696,0.816092,45,15,65517776,53135000
"3068",2007,"PHI","Rodney Carney",1439760,201,205,"Memphis","USA","2006","1","16",-5.2,"SF",22,67,35,17.4,2.7,5.9,0.4,1.1,2.3,4.8,0.8,1.3,0.6,1.3,1.9,0.4,0.6,0.3,0.6,1.8,6.6,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4576271,0.4791667,0.4915254,0.3636364,0.6153846,35,5,69140163,53135000
"3069",2007,"PHI","Lou Williams",664209,186,175,"None","USA","2005","2","45",4.5,"PG",20,61,0,11.3,1.5,3.5,0.2,0.6,1.3,2.9,1,1.5,0.3,0.9,1.1,1.8,0.4,0,0.8,0.7,4.3,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4285714,0.4482759,0.4571429,0.3333333,0.6666667,35,9,69140163,53135000
"3070",2007,"PHI","Andre Miller",8733333,188,200,"Utah","USA","1999","1","8",-0.3,"PG",30,80,79,37.1,5.3,11.4,0.1,0.4,5.2,10.9,2.8,3.5,1.2,3.2,4.4,7.8,1.4,0.1,2.8,2.3,13.4,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4649123,0.4770642,0.4692982,0.25,0.8,35,17,69140163,53135000
"3071",2007,"MIN","Rashad McCants",1653720,193,226,"North Carolina","USA","2005","1","14",0,"SG",22,37,0,15,1.7,4.8,0.5,2,1.1,2.8,1.1,1.6,0.4,0.9,1.3,1,0.7,0.2,1.1,1.9,5,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3541667,0.3928571,0.40625,0.25,0.6875,32,4,66820673,53135000
"3072",2007,"DAL","Jason Terry",8100000,188,180,"Arizona","USA","1999","1","10",10.8,"SG",29,81,80,35.1,6.3,13.1,2,4.6,4.3,8.6,2,2.5,0.5,2.3,2.9,5.2,1,0.2,1.9,2.1,16.7,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.480916,0.5,0.5572519,0.4347826,0.8,67,19,88531846,53135000
"3073",2007,"DAL","Austin Croshere",7300000,208,235,"Providence","USA","1997","1","12",1.6,"PF",31,61,2,11.9,1.3,3.6,0.4,1.5,0.9,2.1,0.7,0.9,0.5,2.5,3,0.7,0.2,0.1,0.5,1.1,3.7,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3611111,0.4285714,0.4166667,0.2666667,0.7777778,67,10,88531846,53135000
"3074",2007,"MIL","Mo Williams",1920000,186,185,"Alabama","USA","2003","2","47",-1.5,"PG",24,68,68,36.4,6.9,15.4,1.2,3.4,5.7,12.1,2.3,2.7,0.8,4,4.8,6.1,1.3,0.1,3,3,17.3,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4480519,0.4710744,0.487013,0.3529412,0.8518519,28,10,63498518,53135000
"3075",2007,"DAL","Devin Harris",3153120,191,185,"Wisconsin","USA","2004","1","5",14.6,"PG",23,80,61,26,3.7,7.4,0.2,0.6,3.5,6.8,2.7,3.3,0.6,1.9,2.5,3.7,1.2,0.3,1.8,3,10.2,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.5,0.5147059,0.5135135,0.3333333,0.8181818,67,14,88531846,53135000
"3076",2007,"WAS","James Lang",771331,208,305,"None","USA","2003","2","48",1,"C",23,11,0,5,0.4,0.8,0,0,0.4,0.8,0.3,0.5,0.5,0.5,1,0.2,0,0.3,0.2,1.3,1,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.5,0.5,0.5,NA,0.6,41,1,62733705,53135000
"3077",2007,"WAS","Caron Butler",7438000,201,228,"Connecticut","USA","2002","1","10",1,"SF",26,63,63,39.3,7.2,15.5,0.3,1.1,6.9,14.3,4.5,5.2,2.3,5.1,7.4,3.7,2.1,0.3,2.9,3,19.1,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4645161,0.4825175,0.4741935,0.2727273,0.8653846,41,14,62733705,53135000
"3078",2007,"IND","Marquis Daniels",5883600,198,200,"Auburn","USA","Undrafted","Undrafted","Undrafted",-5,"SG",26,45,4,17.8,2.9,6.2,0.1,0.6,2.7,5.7,1.2,1.8,0.6,1.2,1.8,1.3,0.6,0.2,1.2,1.2,7.1,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4677419,0.4736842,0.4758065,0.1666667,0.6666667,35,10,63118965,53135000
"3079",2007,"WAS","Calvin Booth",7628858,211,250,"Penn State","USA","1999","2","35",6.9,"C",30,44,1,8.6,0.7,1.5,0,0,0.7,1.5,0.1,0.2,0.6,1.2,1.8,0.4,0.1,0.7,0.2,1.6,1.6,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4666667,0.4666667,0.4666667,NA,0.5,41,9,62733705,53135000
"3080",2007,"WAS","Darius Songaila",3650000,206,248,"Wake Forest","Lithuania","2002","2","49",0.4,"PF",28,37,1,18.9,3.2,6.1,0,0.1,3.2,6,1.2,1.5,1.2,2.4,3.6,1,0.5,0.3,1.2,2.8,7.6,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.5245902,0.5333333,0.5245902,0,0.8,41,8,62733705,53135000
"3081",2007,"WAS","DeShawn Stevenson",932015,196,218,"None","USA","2000","1","23",-1.8,"SG",25,82,82,29.5,4.2,9.2,0.9,2.2,3.3,7,1.9,2.6,0.7,2,2.6,2.7,0.8,0.2,1.5,1.9,11.2,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4565217,0.4714286,0.5054348,0.4090909,0.7307692,41,13,62733705,53135000
"3082",2007,"NOP","Devin Brown",1064518,196,220,"Texas-San Antonio","USA","Undrafted","Undrafted","Undrafted",-0.7,"SG",28,58,49,28.7,4,9.6,1.4,3.9,2.6,5.7,2.1,2.7,0.9,3.4,4.3,2.6,0.8,0.2,1.6,2.4,11.6,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4166667,0.4561404,0.4895833,0.3589744,0.7777778,39,8,53748991,53135000
"3083",2007,"NOP","Cedric Simmons",1515480,206,235,"North Carolina State","USA","2006","1","15",-8.7,"PF",21,43,4,12.4,1.3,3.1,0,0,1.3,3.1,0.4,0.8,1,1.5,2.5,0.3,0.2,0.5,0.5,1.7,2.9,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4193548,0.4193548,0.4193548,NA,0.5,39,1,53748991,53135000
"3084",2007,"NOP","Jannero Pargo",1000000,186,175,"Arkansas","USA","Undrafted","Undrafted","Undrafted",-2.7,"PG",27,82,7,20.9,3.5,8.4,1,2.5,2.5,5.9,1.3,1.5,0.2,2,2.2,2.5,0.6,0,1.5,1.5,9.2,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4166667,0.4237288,0.4761905,0.4,0.8666667,39,11,53748991,53135000
"3085",2007,"NOP","Chris Paul",3380160,183,175,"Wake Forest","USA","2005","1","4",-1,"PG",21,64,64,36.8,6,13.6,0.8,2.2,5.2,11.4,4.6,5.6,0.8,3.5,4.4,8.9,1.8,0,2.5,2.4,17.3,3.2,"NO","NO","NO","NO","YES","NO","NO","NO","YES","NO","NO","NO",0.4411765,0.4561404,0.4705882,0.3636364,0.8214286,39,13,53748991,53135000
"3086",2007,"NOP","Marc Jackson",4875000,208,253,"Temple","USA","1997","2","37",-7.8,"PF",32,56,25,18.3,2.8,6.9,0,0,2.8,6.9,1.6,1.8,1.1,2.3,3.4,1,0.4,0.1,1.2,1.6,7.3,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4057971,0.4057971,0.4057971,NA,0.8888889,39,7,53748991,53135000
"3087",2007,"NOP","Bobby Jackson",5259000,186,185,"Minnesota","USA","1997","1","23",1.3,"SG",33,56,2,23.8,3.6,9.3,1,2.9,2.7,6.3,2.3,3,0.8,2.4,3.2,2.5,0.9,0.1,1.4,1.8,10.6,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3870968,0.4285714,0.4408602,0.3448276,0.7666667,39,10,53748991,53135000
"3088",2007,"POR","Jamaal Magloire",8433334,211,265,"Kentucky","Canada","2000","1","19",-7.9,"C",28,81,23,21,2.5,4.9,0,0,2.5,4.9,1.6,3,1.9,4.2,6.1,0.4,0.3,0.8,1.6,2.8,6.5,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.5102041,0.5102041,0.5102041,NA,0.5333333,32,12,75026386,53135000
"3089",2007,"NOP","Linton Johnson",771331,203,205,"Tulane","USA","Undrafted","Undrafted","Undrafted",1.3,"PF",26,54,0,13.3,1.7,3.5,0.2,0.6,1.5,3,0.6,0.7,1,2.1,3,0.3,0.6,0.3,0.5,1.9,4.2,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4857143,0.5,0.5142857,0.3333333,0.8571429,39,4,53748991,53135000
"3090",2007,"NOP","Rasual Butler",3000000,201,205,"La Salle","USA","2002","2","52",-2.2,"SF",27,81,38,27.4,3.9,9.7,1.7,4.5,2.2,5.2,0.7,1.1,0.5,2.6,3.2,0.8,0.5,0.7,0.8,1.8,10.1,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4020619,0.4230769,0.4896907,0.3777778,0.6363636,39,13,53748991,53135000
"3091",2007,"NOP","Desmond Mason",8037037,196,222,"Oklahoma State","USA","2000","1","17",-2.7,"SF",29,75,75,34.3,5.4,12,0,0,5.4,12,2.9,4.3,1.7,2.9,4.6,1.5,0.7,0.3,2.6,2.3,13.7,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.45,0.45,0.45,NA,0.6744186,39,10,53748991,53135000
"3092",2007,"NOP","Hilton Armstrong",1767600,211,235,"Connecticut","USA","2006","1","12",-0.2,"C",22,56,5,11.3,1.2,2.2,0,0,1.2,2.2,0.7,1.2,1,1.6,2.7,0.2,0.2,0.5,0.6,1.4,3.1,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.5454545,0.5454545,0.5454545,NA,0.5833333,39,6,53748991,53135000
"3093",2007,"NOP","David West",2051938,206,240,"Xavier","USA","2003","1","18",0.8,"PF",26,52,52,36.5,7.3,15.2,0.2,0.5,7.1,14.8,3.6,4.4,2.4,5.7,8.2,2.2,0.8,0.7,1.9,2.8,18.3,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4802632,0.4797297,0.4868421,0.4,0.8181818,39,15,53748991,53135000
"3094",2007,"NOP","Peja Stojakovic",10800000,208,229,"None","Serbia and Mo...","1996","1","14",2.1,"SF",29,13,13,32.7,6.4,15.1,2.6,6.5,3.8,8.6,2.4,2.9,0.8,3.3,4.2,0.8,0.6,0.3,1.5,2.2,17.8,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4238411,0.4418605,0.5099338,0.4,0.8275862,39,9,53748991,53135000
"3095",2007,"NOP","Tyson Chandler",9150000,216,235,"None","USA","2001","1","2",-0.1,"C",24,73,73,34.6,4,6.4,0,0,4,6.4,1.5,2.8,4.4,8,12.4,0.9,0.5,1.8,1.7,3.3,9.5,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.625,0.625,0.625,NA,0.5357143,39,17,53748991,53135000
"3096",2007,"OKC","Chris Wilcox",6250000,208,235,"Maryland","USA","2002","1","8",-0.6,"PF",24,82,81,31.5,5.3,10,0,0.1,5.3,9.9,2.9,4.3,2.2,5.5,7.7,1,0.9,0.5,1.5,3,13.5,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.53,0.5353535,0.53,0,0.6744186,31,11,56986831,53135000
"3097",2007,"MIN","Kevin Garnett",21000000,211,253,"None","USA","1995","1","5",0.1,"PF",30,76,76,39.4,8.4,17.6,0.2,0.7,8.2,16.9,5.5,6.6,2.4,10.4,12.8,4.1,1.2,1.7,2.7,2.4,22.4,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES",0.4772727,0.4852071,0.4829545,0.2857143,0.8333333,32,17,66820673,53135000
"3098",2007,"MIN","Trenton Hassell",4350000,196,233,"Austin Peay","USA","2001","2","29",-4.4,"SG",27,76,68,29.3,2.9,5.8,0.1,0.3,2.8,5.5,0.9,1.2,1.1,2.1,3.2,2.7,0.3,0.3,1.1,1.9,6.7,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.5,0.5090909,0.5086207,0.3333333,0.75,32,9,66820673,53135000
"3099",2007,"MIN","Mark Blount",7288165,214,250,"Pittsburgh","USA","1997","2","54",-5.6,"C",31,82,81,31,5.2,10.2,0.1,0.4,5.1,9.9,1.8,2.4,1.7,4.5,6.2,0.8,0.5,0.7,1.9,2.9,12.3,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.5098039,0.5151515,0.5147059,0.25,0.75,32,9,66820673,53135000
"3100",2007,"MIN","Mark Madsen",2210000,206,250,"Stanford","USA","2000","1","29",-1.2,"C",31,56,0,8.4,0.4,0.8,0,0,0.4,0.8,0.3,0.5,0.6,0.9,1.6,0.2,0.2,0.2,0.4,1.8,1.1,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.5,0.5,0.5,NA,0.6,32,7,66820673,53135000
"3101",2007,"ATL","Anthony Johnson",2640000,191,195,"College of Charleston","USA","1997","2","39",-4.5,"PG",32,67,17,19.4,2.1,5.1,0.4,1.1,1.7,4,0.7,0.9,0.3,1.2,1.5,3,0.5,0,1.1,1.8,5.3,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4117647,0.425,0.4509804,0.3636364,0.7777778,30,10,48581972,53135000
"3102",2007,"ATL","Speedy Claxton",6854546,180,170,"Hofstra","USA","2000","1","20",-6,"PG",28,42,31,25.1,2.2,6.6,0.1,0.7,2,6,0.8,1.4,0.3,1.6,1.9,4.4,1.7,0.1,1.8,3.1,5.3,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3333333,0.3333333,0.3409091,0.1428571,0.5714286,30,6,48581972,53135000
"3103",2007,"ATL","Josh Childress",2863920,203,210,"Stanford","USA","2004","1","6",-3,"SG",23,55,13,36.8,4.7,9.4,0.5,1.4,4.3,8,3,3.8,2.2,3.9,6.2,2.3,1.1,0.7,1.5,2.1,13,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.5,0.5375,0.5265957,0.3571429,0.7894737,30,7,48581972,53135000
"3104",2007,"MIN","Eddie Griffin",2700000,206,222,"Seton Hall","USA","2001","1","7",-41,"PF",24,13,0,7.1,0.5,2.1,0,0.1,0.5,2,0.3,0.4,0.5,1.4,1.9,0.3,0,0.5,0.5,0.6,1.4,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.2380952,0.25,0.2380952,0,0.75,32,5,66820673,53135000
"3105",2007,"BOS","Allan Ray",412718,188,190,"Villanova","USA","Undrafted","Undrafted","Undrafted",0.2,"SG",22,47,5,15.1,2.1,5.5,1,2.5,1.1,3,0.9,1.2,0.4,1.1,1.5,0.9,0.4,0.1,0.9,1.8,6.2,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3818182,0.3666667,0.4727273,0.4,0.75,24,1,62981479,53135000
"3106",2007,"DEN","Jamal Sampson",771331,211,235,"California","USA","2002","2","46",-3.1,"C",23,22,3,5.7,0.4,0.6,0,0,0.4,0.6,0.3,0.6,0.7,1.5,2.2,0.2,0.1,0.3,0.5,0.8,1.1,3.2,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.6666667,0.6666667,0.6666667,NA,0.5,45,3,65517776,53135000
